_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,run_name
320,0.0,0.22344908118247986,0.07129199057817459,0.35423505306243896,0.24106526374816895,0.7989201797172427,0.6824102997779846,0.843285322189331,0.08198514580726624,0.12270800769329071,0.7909368276596069,0.41494423151016235,0.738278865814209,0.21156615018844604,0.18313434720039368,no_occlusion_20251201_061651
643,0.0,0.31364044547080994,0.1888086050748825,0.42218929529190063,0.3650292456150055,0.7089805509895086,0.753808856010437,0.8657729029655457,0.1619362235069275,0.2139846831560135,0.8609375357627869,0.5002449750900269,0.7778655290603638,0.2731245756149292,0.21330682933330536,no_occlusion_20251201_061651
966,0.0,0.3501502573490143,0.26105770468711853,0.4799667000770569,0.5720817446708679,0.6851893654093146,0.7668666839599609,0.8813104629516602,0.22028392553329468,0.3229137063026428,0.8953841924667358,0.5453207492828369,0.8215031027793884,0.40337201952934265,0.19932225346565247,no_occlusion_20251201_061651
1289,0.0,0.3953796327114105,0.31502822041511536,0.5145007371902466,0.6289730072021484,0.6569791045039892,0.779772162437439,0.8760608434677124,0.2592623829841614,0.39936548471450806,0.9108187556266785,0.6282224655151367,0.8353442549705505,0.40971124172210693,0.2505705654621124,no_occlusion_20251201_061651
1612,0.0,0.39889317750930786,0.3757376968860626,0.5391432642936707,0.6821739077568054,0.6463174703530967,0.7928155064582825,0.8741523623466492,0.28032779693603516,0.5006890296936035,0.9147915840148926,0.6784637570381165,0.8328741788864136,0.42624741792678833,0.25169655680656433,no_occlusion_20251201_061651
1935,0.0,0.42267927527427673,0.39473170042037964,0.53953617811203,0.6522364020347595,0.6451542638242245,0.8037272691726685,0.871288001537323,0.2945750951766968,0.4726409912109375,0.916160523891449,0.6800758838653564,0.8364889621734619,0.4168631136417389,0.2525027394294739,no_occlusion_20251201_061651
2258,0.0,0.46342727541923523,0.40761205554008484,0.5652632713317871,0.707718014717102,0.6140599348582327,0.8053739070892334,0.8724693059921265,0.3251188397407532,0.4880101680755615,0.9231135249137878,0.6823453307151794,0.8422635793685913,0.5285470485687256,0.3024226129055023,no_occlusion_20251201_061651
2581,0.0,0.48411136865615845,0.39716836810112,0.5562577247619629,0.6849970817565918,0.6084602875635028,0.8053833842277527,0.8776146173477173,0.3273131251335144,0.48966190218925476,0.9248453974723816,0.685194194316864,0.8551782965660095,0.4336538314819336,0.2662285268306732,no_occlusion_20251201_061651
2904,0.0,0.47555288672447205,0.40490075945854187,0.5566732287406921,0.6863927841186523,0.6121247923001647,0.7922767996788025,0.8754217624664307,0.36011868715286255,0.5166058540344238,0.9218977093696594,0.695722758769989,0.837229311466217,0.4392264783382416,0.2314053773880005,no_occlusion_20251201_061651
3227,0.0,0.5117467045783997,0.3920016288757324,0.562525749206543,0.6890423893928528,0.6031150612980127,0.7883463501930237,0.8750585913658142,0.3688144087791443,0.5389078855514526,0.9258682727813721,0.6944246292114258,0.8637703657150269,0.43450412154197693,0.23034870624542236,no_occlusion_20251201_061651
3550,0.0,0.5002049803733826,0.44059038162231445,0.5881394743919373,0.7362293004989624,0.6009561754763126,0.8073604106903076,0.8760581016540527,0.3797372579574585,0.5589255094528198,0.9312821626663208,0.7346959710121155,0.8623372316360474,0.4976330101490021,0.3207584321498871,no_occlusion_20251201_061651
3873,0.0,0.5759570598602295,0.4118582606315613,0.597396731376648,0.7333828806877136,0.5647284183651209,0.8178331851959229,0.8807639479637146,0.38607215881347656,0.5758531093597412,0.9306169152259827,0.7285126447677612,0.8724738955497742,0.5674740076065063,0.28535881638526917,no_occlusion_20251201_061651
4196,0.0,0.5574029088020325,0.4142107367515564,0.5837985277175903,0.7054809927940369,0.60663589136675,0.8069537281990051,0.8744726777076721,0.39242804050445557,0.5901437401771545,0.9289281368255615,0.7215287089347839,0.8668152689933777,0.4545338451862335,0.2764815092086792,no_occlusion_20251201_061651
4519,0.0,0.5273084044456482,0.4805668890476227,0.5948631167411804,0.7242832183837891,0.6006820155307651,0.8119199275970459,0.8773665428161621,0.38743212819099426,0.5923150777816772,0.9315975904464722,0.7316202521324158,0.8648272156715393,0.5051546692848206,0.2988286018371582,no_occlusion_20251201_061651
4842,0.0,0.4706372916698456,0.47726497054100037,0.5892131924629211,0.6919079422950745,0.5979937179945409,0.8212773203849792,0.8749327063560486,0.4085448682308197,0.6190281510353088,0.9334971308708191,0.7264258861541748,0.8708237409591675,0.469363808631897,0.2960668206214905,no_occlusion_20251201_061651
5165,0.0035770495887845755,0.5530903339385986,0.4584001302719116,0.6042389273643494,0.7372906804084778,0.5727779632434249,0.826201856136322,0.8784794807434082,0.3451140522956848,0.5840814709663391,0.9338458180427551,0.7798634171485901,0.8649314045906067,0.5552079677581787,0.3350220322608948,no_occlusion_20251201_061651
5488,0.5021237134933472,0.49187830090522766,0.4730168879032135,0.6343315839767456,0.7261638045310974,0.5968225938268006,0.8016616106033325,0.8750957250595093,0.394565224647522,0.6370899081230164,0.9334093332290649,0.7509800791740417,0.8744297027587891,0.4281004071235657,0.3577961027622223,no_occlusion_20251201_061651
5811,0.5012948513031006,0.46712276339530945,0.4899813234806061,0.6452171206474304,0.741651177406311,0.586823204997927,0.8183910846710205,0.8808562755584717,0.4061972498893738,0.6609132289886475,0.9309313297271729,0.7357698082923889,0.8707350492477417,0.49288126826286316,0.39109665155410767,no_occlusion_20251201_061651
6134,0.6359022855758667,0.5024330019950867,0.4661961495876312,0.6557472348213196,0.7456201314926147,0.5854199607856572,0.8191742300987244,0.879697859287262,0.4158996343612671,0.650811493396759,0.936005711555481,0.7385581731796265,0.8675033450126648,0.5270626544952393,0.3398488461971283,no_occlusion_20251201_061651
6457,0.5574425458908081,0.5447392463684082,0.5006805658340454,0.6401128768920898,0.7413002252578735,0.5974519136361778,0.8145996928215027,0.8786823749542236,0.38476330041885376,0.5765509009361267,0.9382362961769104,0.7703151702880859,0.8795436024665833,0.44104182720184326,0.29357147216796875,no_occlusion_20251201_061651
6780,0.5340937972068787,0.5568205118179321,0.4918344020843506,0.653121829032898,0.7166035771369934,0.6004392723552883,0.8103039860725403,0.8808724880218506,0.4135001003742218,0.6533883213996887,0.9348573088645935,0.7908995151519775,0.8730027675628662,0.4613659977912903,0.37304097414016724,no_occlusion_20251201_061651
7103,0.6542787551879883,0.533971905708313,0.5079153776168823,0.660537600517273,0.7300538420677185,0.5712016895413399,0.8208286762237549,0.8863638043403625,0.4327338933944702,0.6441383361816406,0.9360638856887817,0.7575973868370056,0.8770080208778381,0.47494176030158997,0.33109283447265625,no_occlusion_20251201_061651
7426,0.6457076072692871,0.5524173378944397,0.5228038430213928,0.6618353128433228,0.7449788451194763,0.6003276999108493,0.8086997270584106,0.8850682973861694,0.41481438279151917,0.6546640396118164,0.9392768740653992,0.7745609283447266,0.8771052360534668,0.37398508191108704,0.409776508808136,no_occlusion_20251201_061651
7749,0.5819253921508789,0.5231347680091858,0.49925029277801514,0.6494374871253967,0.7526419162750244,0.6049709841609001,0.825727641582489,0.8821410536766052,0.43286848068237305,0.6108192801475525,0.9358553290367126,0.770011842250824,0.8687581419944763,0.4473333954811096,0.3122198283672333,no_occlusion_20251201_061651
8072,0.5996705293655396,0.5242890119552612,0.5198797583580017,0.6576681137084961,0.757259726524353,0.5940016182139516,0.8169726729393005,0.8852114677429199,0.40964198112487793,0.6747703552246094,0.9344974160194397,0.7644572854042053,0.8730266094207764,0.46291089057922363,0.3270982801914215,no_occlusion_20251201_061651
