_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,run_name
320,0.007831228896975517,0.053697969764471054,0.09752260893583298,0.31451570987701416,0.41468319296836853,0.919486272148788,0.5657901763916016,0.8381372094154358,0.07897944003343582,0.10129428654909134,0.6990443468093872,0.26814958453178406,0.7484230995178223,0.16498732566833496,0.050163384526968,no_aspp_20251129_215900
643,0.29092270135879517,0.23983153700828552,0.269893616437912,0.4815925657749176,0.6063675284385681,0.744688393548131,0.74977707862854,0.8633232712745667,0.1463605910539627,0.40188270807266235,0.9074226021766663,0.5201629996299744,0.7801352143287659,0.3782678544521332,0.10635527968406677,no_aspp_20251129_215900
966,0.48157161474227905,0.36992254853248596,0.2950325608253479,0.5415946245193481,0.6636812090873718,0.6670513823628426,0.7738165259361267,0.8743167519569397,0.20283323526382446,0.49350470304489136,0.9162391424179077,0.574277400970459,0.8122880458831787,0.4051348865032196,0.1781107485294342,no_aspp_20251129_215900
1289,0.24491740763187408,0.3922545313835144,0.3058810234069824,0.5408958196640015,0.675881564617157,0.6434241412207484,0.786537766456604,0.8672501444816589,0.22937746345996857,0.5103761553764343,0.9211455583572388,0.6308488249778748,0.8181272149085999,0.4122902452945709,0.23675736784934998,no_aspp_20251129_215900
1612,0.5731237530708313,0.4176805913448334,0.28904274106025696,0.5597918629646301,0.6312901377677917,0.6296183769591153,0.779870867729187,0.8762993216514587,0.25526735186576843,0.47746169567108154,0.9172846078872681,0.6433899402618408,0.8415037989616394,0.3816220164299011,0.19345751404762268,no_aspp_20251129_215900
1935,0.5238028168678284,0.4135318994522095,0.34473881125450134,0.5806294679641724,0.6767295002937317,0.6107186144217849,0.7921401858329773,0.8672235608100891,0.28282368183135986,0.5206982493400574,0.9237034320831299,0.6719098687171936,0.8272610306739807,0.43712374567985535,0.26649612188339233,no_aspp_20251129_215900
2258,0.566830575466156,0.36693066358566284,0.345302015542984,0.5886629223823547,0.6835542917251587,0.6353034842759371,0.8105930685997009,0.8728007078170776,0.26573634147644043,0.4797891080379486,0.9190646409988403,0.7321230173110962,0.8435935974121094,0.5090132355690002,0.2572861909866333,no_aspp_20251129_215900
2581,0.5944722890853882,0.40869659185409546,0.3665122985839844,0.5855736136436462,0.7066592574119568,0.6284382650628686,0.7757064700126648,0.8726238012313843,0.29524746537208557,0.47926515340805054,0.9302659630775452,0.716813325881958,0.8546991348266602,0.37502676248550415,0.2364681214094162,no_aspp_20251129_215900
2904,0.6081611514091492,0.3721948266029358,0.3609425127506256,0.5858347415924072,0.6733149290084839,0.6254065837711096,0.7963663339614868,0.8785275220870972,0.32039594650268555,0.46296635270118713,0.9221870303153992,0.6544688940048218,0.855805516242981,0.42565563321113586,0.28486451506614685,no_aspp_20251129_215900
3227,0.6108604669570923,0.39889925718307495,0.3988618552684784,0.6044716835021973,0.7242193818092346,0.6016492289490998,0.8076316714286804,0.8758668303489685,0.31433483958244324,0.511993944644928,0.9273806214332581,0.7095798850059509,0.8554998636245728,0.4360792934894562,0.2869234085083008,no_aspp_20251129_215900
3550,0.5892289876937866,0.47158026695251465,0.42354074120521545,0.6150129437446594,0.7201088666915894,0.6117319143377244,0.8018316626548767,0.8768532872200012,0.3108249604701996,0.5442417860031128,0.9323208928108215,0.7601462006568909,0.8604179620742798,0.3728688359260559,0.3312029242515564,no_aspp_20251129_215900
3873,0.5386490821838379,0.5017116665840149,0.3800809383392334,0.58742356300354,0.6885355114936829,0.5913971355184913,0.7834154963493347,0.8793488144874573,0.33760789036750793,0.468650758266449,0.9235581159591675,0.6847554445266724,0.8633544445037842,0.3121943771839142,0.27464351058006287,no_aspp_20251129_215900
4196,0.5693672299385071,0.5275025367736816,0.413558691740036,0.6245953440666199,0.7369928359985352,0.5824798420071602,0.7989691495895386,0.8709666132926941,0.3459787368774414,0.47764313220977783,0.9355573654174805,0.7547178864479065,0.862917959690094,0.5119644999504089,0.3136035203933716,no_aspp_20251129_215900
4519,0.545634925365448,0.36857354640960693,0.44655922055244446,0.6073831915855408,0.7114146947860718,0.5923952576704323,0.8107689619064331,0.8795126676559448,0.35311630368232727,0.5656855702400208,0.9355353116989136,0.7312264442443848,0.8605231642723083,0.3091764748096466,0.3782539665699005,no_aspp_20251129_215900
4842,0.5913941860198975,0.4467800557613373,0.4681207239627838,0.6303297281265259,0.7257110476493835,0.585939462762326,0.8201433420181274,0.8829613924026489,0.3372249901294708,0.5622893571853638,0.9276809692382812,0.7484896183013916,0.8732225894927979,0.4527146816253662,0.35755375027656555,no_aspp_20251129_215900
5165,0.6175991296768188,0.4848840832710266,0.4512668550014496,0.6395635604858398,0.7180789113044739,0.5636651399545372,0.8070687651634216,0.8796182870864868,0.3807644546031952,0.5336673855781555,0.9339731335639954,0.7548226118087769,0.8722516894340515,0.47491130232810974,0.40541988611221313,no_aspp_20251129_215900
5488,0.5436286926269531,0.507317304611206,0.4270448684692383,0.6174821257591248,0.6695675253868103,0.5690469755791128,0.8043578863143921,0.8796862959861755,0.35529574751853943,0.5598422288894653,0.9290909767150879,0.7032077312469482,0.8688585162162781,0.40967127680778503,0.369698703289032,no_aspp_20251129_215900
5811,0.6028708219528198,0.4349338710308075,0.4636761546134949,0.6332373023033142,0.7336623072624207,0.5689047151245177,0.8148148655891418,0.8753446340560913,0.39533889293670654,0.5113410353660583,0.9339824318885803,0.7472742199897766,0.8645422458648682,0.4808158278465271,0.3734877407550812,no_aspp_20251129_215900
6134,0.6271334290504456,0.5044993758201599,0.44561365246772766,0.6460319757461548,0.7358630299568176,0.5665612737648189,0.8280639052391052,0.8822339177131653,0.383219838142395,0.5523909330368042,0.9390244483947754,0.7406551837921143,0.8655732274055481,0.5165624022483826,0.3775821626186371,no_aspp_20251129_215900
6457,0.6356033682823181,0.4375283718109131,0.46893393993377686,0.6319047808647156,0.7272170782089233,0.571029094979167,0.8323125243186951,0.8843854069709778,0.3541792631149292,0.55852210521698,0.9352790713310242,0.6920230388641357,0.8629857301712036,0.4171135425567627,0.40867921710014343,no_aspp_20251129_215900
6780,0.6205454468727112,0.5446768999099731,0.4787415862083435,0.6359659433364868,0.6986728310585022,0.5548741123639047,0.8071295022964478,0.8805580735206604,0.3590300977230072,0.5664888620376587,0.9328199028968811,0.7342671751976013,0.8745720982551575,0.36923748254776,0.4008176326751709,no_aspp_20251129_215900
7103,0.400814414024353,0.4701956808567047,0.44101282954216003,0.62216717004776,0.7323350310325623,0.5861157379113138,0.812492847442627,0.881406843662262,0.3857271671295166,0.5651336312294006,0.934340238571167,0.7058775424957275,0.8743950724601746,0.4553906321525574,0.4290505647659302,no_aspp_20251129_215900
7426,0.2768736779689789,0.5430499315261841,0.46221163868904114,0.6199734807014465,0.6864165663719177,0.5750801642425358,0.8109819293022156,0.8768901824951172,0.3775559961795807,0.5803581476211548,0.9337831735610962,0.7501939535140991,0.8687569499015808,0.4759167432785034,0.416666179895401,no_aspp_20251129_215900
7749,0.4976552426815033,0.48283466696739197,0.49259093403816223,0.6426882147789001,0.7332867383956909,0.5683814357034862,0.798688530921936,0.8733235597610474,0.4277610182762146,0.641274631023407,0.9357163310050964,0.7413119673728943,0.8773273825645447,0.47358229756355286,0.3795928657054901,no_aspp_20251129_215900
8072,0.486881285905838,0.47583961486816406,0.4966065585613251,0.6333656311035156,0.7176287770271301,0.5824828441254795,0.8204455375671387,0.8821296691894531,0.39080119132995605,0.658871591091156,0.9375244379043579,0.740625262260437,0.8786323070526123,0.37105700373649597,0.37670931220054626,no_aspp_20251129_215900
8395,0.5438989400863647,0.5332634449005127,0.46380725502967834,0.640803873538971,0.7545613646507263,0.5836065178737044,0.8101726174354553,0.8756468892097473,0.40576106309890747,0.5994848012924194,0.9407237768173218,0.7873498201370239,0.8794412612915039,0.37978076934814453,0.3565584719181061,no_aspp_20251129_215900
8718,0.2969931960105896,0.5461270213127136,0.473825603723526,0.6351736783981323,0.7410589456558228,0.566918755415827,0.8141449093818665,0.8785058856010437,0.4491170644760132,0.6591622829437256,0.9379692077636719,0.7082979679107666,0.8737240433692932,0.4666982889175415,0.41163307428359985,no_aspp_20251129_215900
9041,0.5653197765350342,0.5844748616218567,0.4757693111896515,0.6485705971717834,0.7540065050125122,0.5667648501694202,0.7916342616081238,0.8800767660140991,0.37802523374557495,0.6189795136451721,0.9368393421173096,0.7224884629249573,0.8715676665306091,0.449697345495224,0.402538001537323,no_aspp_20251129_215900
9364,0.4779735803604126,0.5839453935623169,0.48871877789497375,0.6457845568656921,0.7302784323692322,0.5739176408387721,0.8037043809890747,0.8786944150924683,0.3602074086666107,0.6129453182220459,0.9404857158660889,0.7510477304458618,0.8697627186775208,0.5270738005638123,0.3703616261482239,no_aspp_20251129_215900
9687,0.5450366139411926,0.45611289143562317,0.5013197660446167,0.641687273979187,0.7410166263580322,0.5683276308700442,0.8117924928665161,0.8765605092048645,0.42265480756759644,0.6054858565330505,0.9364082217216492,0.7413654923439026,0.8718719482421875,0.5036136507987976,0.3286952078342438,no_aspp_20251129_215900
10010,0.5867480635643005,0.3870922923088074,0.48902416229248047,0.6303486227989197,0.7586310505867004,0.5861966125667095,0.8067152500152588,0.8820723295211792,0.38656753301620483,0.6060617566108704,0.9305725693702698,0.6963783502578735,0.8761166930198669,0.5015605092048645,0.28699034452438354,no_aspp_20251129_215900
10333,0.5564093589782715,0.510502278804779,0.4959377944469452,0.6461623311042786,0.7344661951065063,0.571718302089721,0.82606041431427,0.875309407711029,0.4269878566265106,0.6544896364212036,0.9391241073608398,0.7424455285072327,0.856110155582428,0.44916436076164246,0.333103209733963,no_aspp_20251129_215900
10656,0.5998268127441406,0.3715974986553192,0.5180693864822388,0.624343752861023,0.7559787631034851,0.5786291463300586,0.7744085192680359,0.8688168525695801,0.4261147081851959,0.6060460805892944,0.9337433576583862,0.7057271003723145,0.8736484050750732,0.4085467457771301,0.27394425868988037,no_aspp_20251129_215900
10979,0.5843940377235413,0.37326470017433167,0.505450963973999,0.625794529914856,0.7392284274101257,0.6070079645141959,0.8161951899528503,0.8621984124183655,0.40823107957839966,0.5869351625442505,0.9291895627975464,0.7048372626304626,0.8800891637802124,0.376095175743103,0.369218647480011,no_aspp_20251129_215900
11302,0.6042402982711792,0.44672176241874695,0.501731812953949,0.6490848660469055,0.7510932683944702,0.563523639459163,0.8252415060997009,0.8718004822731018,0.41254371404647827,0.6121526956558228,0.9302265048027039,0.7435070872306824,0.8808552026748657,0.41623175144195557,0.4417567551136017,no_aspp_20251129_215900
11625,0.644098162651062,0.48063743114471436,0.5131582617759705,0.6531184315681458,0.7633956670761108,0.5736522707156837,0.8257213830947876,0.8703015446662903,0.4390491545200348,0.6660140752792358,0.9378511309623718,0.7216461300849915,0.8724619150161743,0.37757137417793274,0.3786333203315735,no_aspp_20251129_215900
11948,0.5239791870117188,0.48429203033447266,0.4899436831474304,0.6409189105033875,0.7450480461120605,0.5927010993473232,0.8014744520187378,0.8710726499557495,0.3837057650089264,0.6653297543525696,0.9372937083244324,0.7352781295776367,0.8742858171463013,0.4399973452091217,0.38024479150772095,no_aspp_20251129_215900
12271,0.5758620500564575,0.6440373659133911,0.5293756723403931,0.6689037680625916,0.7642013430595398,0.5609076828695834,0.8230080008506775,0.877149760723114,0.4124981462955475,0.5898550152778625,0.9434422850608826,0.7537472248077393,0.8798090219497681,0.5014828443527222,0.40127941966056824,no_aspp_20251129_215900
12594,0.6061961054801941,0.5774770379066467,0.49971526861190796,0.6618826389312744,0.7496607899665833,0.5660851001739502,0.8200803399085999,0.8797078728675842,0.4232655465602875,0.6582456231117249,0.94126957654953,0.731796145439148,0.8801144361495972,0.472320556640625,0.3646247386932373,no_aspp_20251129_215900
12917,0.5510582327842712,0.5747324824333191,0.5185392498970032,0.650980532169342,0.7653953433036804,0.5565440473146737,0.8120748400688171,0.8727328777313232,0.44668492674827576,0.5658612847328186,0.9427891373634338,0.7329651117324829,0.8633230328559875,0.44896751642227173,0.36762240529060364,no_aspp_20251129_215900
13240,0.6407047510147095,0.6690041422843933,0.5229993462562561,0.6745256781578064,0.7639684081077576,0.5331340944394469,0.8170480132102966,0.8693376779556274,0.4295693039894104,0.6779338121414185,0.9442185759544373,0.7815320491790771,0.8740569949150085,0.38107791543006897,0.39738211035728455,no_aspp_20251129_215900
