_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,val/OoDAUPR_epoch,run_name
3550,0.5077074766159058,0.6175490617752075,0.5267907977104187,0.6749747395515442,0.7625207901000977,0.21455056639388204,0.8051475286483765,0.8815816640853882,0.4310881495475769,0.6927939057350159,0.9345733523368835,0.7898560762405396,0.8796707391738892,0.552788496017456,0.3926031291484833,0.6265923380851746,ptl_focal_objectosphere_20251210_060311
3873,0.5032344460487366,0.6225346922874451,0.5277262926101685,0.6748871803283691,0.7584957480430603,0.21933465963229537,0.8020601868629456,0.8799108862876892,0.44028693437576294,0.6979889869689941,0.9339023232460022,0.7959045171737671,0.8788478970527649,0.536706805229187,0.39593368768692017,0.6754851937294006,ptl_focal_objectosphere_20251210_060311
4196,0.47825074195861816,0.619745671749115,0.53680020570755,0.6757354736328125,0.7532038688659668,0.21777403936721385,0.806552529335022,0.8815831542015076,0.44154882431030273,0.707394003868103,0.9342493414878845,0.7951384782791138,0.8811984658241272,0.5586912035942078,0.3902040421962738,0.6653227210044861,ptl_focal_objectosphere_20251210_060311
4519,0.5110132098197937,0.600042462348938,0.5383365154266357,0.6743802428245544,0.7587751150131226,0.2111130489502102,0.8005523085594177,0.8798356056213379,0.4433494806289673,0.6990005970001221,0.9344326853752136,0.788120448589325,0.879422128200531,0.5401301383972168,0.39393267035484314,0.6672925353050232,ptl_focal_objectosphere_20251210_060311
4842,0.5138958096504211,0.6222491264343262,0.5335230231285095,0.6785289645195007,0.7569530606269836,0.21301464177668095,0.8051626682281494,0.8817458748817444,0.44398432970046997,0.7102293372154236,0.9348798990249634,0.7918261289596558,0.8795050978660583,0.5488828420639038,0.39803868532180786,0.6935339570045471,ptl_focal_objectosphere_20251210_060311
5165,0.47978025674819946,0.637783944606781,0.5335015058517456,0.6766836047172546,0.7514824867248535,0.2091078523080796,0.8095431923866272,0.8823304176330566,0.4391838312149048,0.709353506565094,0.9355578422546387,0.7994744181632996,0.8793064951896667,0.5533046722412109,0.38628390431404114,0.6899651288986206,ptl_focal_objectosphere_20251210_060311
5488,0.3798542618751526,0.6296131014823914,0.5400537848472595,0.668631374835968,0.7527502775192261,0.21300237788818777,0.810513973236084,0.8816311359405518,0.42994943261146545,0.6957529187202454,0.9360958933830261,0.8030949234962463,0.8776252865791321,0.5492575764656067,0.4060157537460327,0.7005192637443542,ptl_focal_objectosphere_20251210_060311
5811,0.4655584692955017,0.6306788325309753,0.535809338092804,0.6753165125846863,0.7589023113250732,0.21181431459262967,0.8033406138420105,0.8805351853370667,0.4412246644496918,0.7048761248588562,0.9361633062362671,0.8013118505477905,0.8776217103004456,0.5453236103057861,0.397768497467041,0.7123518586158752,ptl_focal_objectosphere_20251210_060311
6134,0.4177023470401764,0.6433735489845276,0.5258462429046631,0.672883927822113,0.7488320469856262,0.2071975824655965,0.8105679750442505,0.8811236619949341,0.4259554147720337,0.7182929515838623,0.9360605478286743,0.7949826717376709,0.8767033815383911,0.5648642182350159,0.4031863212585449,0.7099232077598572,ptl_focal_objectosphere_20251210_060311
6457,0.4202001392841339,0.6238336563110352,0.5316739678382874,0.669636607170105,0.7403079867362976,0.2128218226134777,0.8046811819076538,0.8812981247901917,0.43958836793899536,0.7034575939178467,0.9350759983062744,0.797845184803009,0.8781362175941467,0.5397979617118835,0.40937891602516174,0.712597668170929,ptl_focal_objectosphere_20251210_060311
6780,0.4455265402793884,0.636866569519043,0.5290977358818054,0.673554003238678,0.757178544998169,0.20711189531721175,0.8047959804534912,0.8799132108688354,0.4290701746940613,0.6952216029167175,0.9365131855010986,0.7923447489738464,0.8762796521186829,0.5693140625953674,0.40408021211624146,0.7110145688056946,ptl_focal_objectosphere_20251210_060311
7103,0.510106086730957,0.63956218957901,0.5316951870918274,0.6810382008552551,0.7488749027252197,0.20706204557791352,0.8023625612258911,0.8807253837585449,0.44241029024124146,0.7100751399993896,0.9364616870880127,0.7963200807571411,0.8784849643707275,0.5651301741600037,0.41128817200660706,0.7375973463058472,ptl_focal_objectosphere_20251210_060311
7426,0.4612533748149872,0.6298872828483582,0.5359371900558472,0.6770008206367493,0.7483609914779663,0.20381823321804404,0.8094480633735657,0.8824254274368286,0.44901469349861145,0.7189362645149231,0.9351909160614014,0.8033457398414612,0.8769490718841553,0.5474712252616882,0.4027901291847229,0.7322739958763123,ptl_focal_objectosphere_20251210_060311
7749,0.34697577357292175,0.6387816667556763,0.528026282787323,0.6675596237182617,0.7474135756492615,0.2034870944917202,0.8027790188789368,0.8794758319854736,0.44560757279396057,0.7155460715293884,0.936180591583252,0.7939484119415283,0.8764383792877197,0.5557966232299805,0.41130530834198,0.7309800386428833,ptl_focal_objectosphere_20251210_060311
8072,0.43304479122161865,0.6436953544616699,0.5363997220993042,0.6721897125244141,0.7425163388252258,0.1992848094087094,0.805840015411377,0.8816677927970886,0.43529462814331055,0.6800481677055359,0.9364517331123352,0.8018271923065186,0.8764699101448059,0.5444203615188599,0.42078977823257446,0.7379922866821289,ptl_focal_objectosphere_20251210_060311
8395,0.38695651292800903,0.6390412449836731,0.5402910113334656,0.6700150370597839,0.7325159907341003,0.20434136188123375,0.8049492239952087,0.8788530230522156,0.4471747577190399,0.6996591091156006,0.9354531168937683,0.7937317490577698,0.8771747350692749,0.5492704510688782,0.4251251220703125,0.7352606654167175,ptl_focal_objectosphere_20251210_060311
8718,0.3235713243484497,0.6151108741760254,0.5325548052787781,0.6618285179138184,0.7433657646179199,0.2047630432061851,0.8069489002227783,0.8805810809135437,0.44230902194976807,0.6958640217781067,0.9363372921943665,0.7940536141395569,0.8753452301025391,0.5523451566696167,0.40538331866264343,0.7455716729164124,ptl_focal_objectosphere_20251210_060311
9041,0.3256765305995941,0.6505904793739319,0.538193941116333,0.667829155921936,0.7498131990432739,0.20053935644682497,0.8088096380233765,0.8809208869934082,0.44448965787887573,0.7048109173774719,0.9378853440284729,0.7972970008850098,0.8736705183982849,0.5608615875244141,0.4087594151496887,0.7478737235069275,ptl_focal_objectosphere_20251210_060311
9364,0.3653028607368469,0.6454198956489563,0.5408183932304382,0.6690201759338379,0.7486982941627502,0.20561560872010887,0.8038975596427917,0.8799034953117371,0.44369885325431824,0.7005102634429932,0.936911404132843,0.7907055020332336,0.8776261210441589,0.5424919128417969,0.42127707600593567,0.7455949783325195,ptl_focal_objectosphere_20251210_060311
9687,0.4003129005432129,0.6608887314796448,0.5378388166427612,0.6695725321769714,0.7354138493537903,0.20153865276370198,0.8061272501945496,0.8809471726417542,0.4310469329357147,0.6842919588088989,0.9363482594490051,0.803197979927063,0.875200629234314,0.5459153652191162,0.40691280364990234,0.7430790066719055,ptl_focal_objectosphere_20251210_060311
10010,0.2597499489784241,0.6571521759033203,0.5316909551620483,0.6587395668029785,0.7291917204856873,0.20420267793815583,0.8039777874946594,0.8797033429145813,0.43837693333625793,0.6876809000968933,0.9373743534088135,0.8038957715034485,0.8757731318473816,0.547630786895752,0.4114159345626831,0.7346858382225037,ptl_focal_objectosphere_20251210_060311
10333,0.3342185616493225,0.6567726731300354,0.5470014214515686,0.6678220629692078,0.7402173280715942,0.20014932041522115,0.8113574981689453,0.8813576102256775,0.43177175521850586,0.7019289135932922,0.9370744228363037,0.7993515729904175,0.8751199245452881,0.5603371262550354,0.4051772356033325,0.750317394733429,ptl_focal_objectosphere_20251210_060311
10656,0.28038284182548523,0.6368913054466248,0.5269452333450317,0.6553122401237488,0.7396274209022522,0.1973168154945597,0.8002012372016907,0.8778151869773865,0.44169774651527405,0.67520672082901,0.9368615746498108,0.7968537211418152,0.8734355568885803,0.5464584827423096,0.38668230175971985,0.7576766610145569,ptl_focal_objectosphere_20251210_060311
10979,0.230199933052063,0.648535430431366,0.5318153500556946,0.6529946327209473,0.742252767086029,0.19906077545601875,0.806696355342865,0.8798909187316895,0.43701133131980896,0.6540053486824036,0.9370990991592407,0.7920188307762146,0.8756784796714783,0.5556994676589966,0.39802616834640503,0.7558436989784241,ptl_focal_objectosphere_20251210_060311
11302,0.28658199310302734,0.6546998023986816,0.5338788628578186,0.655803382396698,0.7264668941497803,0.20199284062255174,0.8023718595504761,0.8779588937759399,0.428204745054245,0.661481499671936,0.9370014667510986,0.7907099723815918,0.8740347623825073,0.5523691773414612,0.39968380331993103,0.7383923530578613,ptl_focal_objectosphere_20251210_060311
11625,0.21002593636512756,0.6523007154464722,0.5449672937393188,0.6524150967597961,0.7340819835662842,0.2043319616932422,0.8070521950721741,0.8799216747283936,0.4323787987232208,0.6716877222061157,0.9383469820022583,0.7953295707702637,0.8750057220458984,0.5494337677955627,0.3908636271953583,0.7482773065567017,ptl_focal_objectosphere_20251210_060311
11948,0.267414391040802,0.6515082120895386,0.5392264723777771,0.6567276120185852,0.7312195897102356,0.200846703723073,0.8066011667251587,0.8789216876029968,0.42096444964408875,0.6931610703468323,0.9361682534217834,0.7924255728721619,0.8727391958236694,0.5512636303901672,0.39584484696388245,0.7527310252189636,ptl_focal_objectosphere_20251210_060311
12271,0.19643282890319824,0.6494153141975403,0.535021960735321,0.6510941386222839,0.7308217287063599,0.1982014155946672,0.804388701915741,0.8785263895988464,0.4407424330711365,0.6721517443656921,0.9367185831069946,0.7914222478866577,0.8738353848457336,0.5416455864906311,0.41310083866119385,0.7447001338005066,ptl_focal_objectosphere_20251210_060311
12594,0.28668028116226196,0.6380585432052612,0.5349661111831665,0.6559649705886841,0.7297219634056091,0.19932591100223362,0.8007043600082397,0.8789033889770508,0.442033052444458,0.6782500743865967,0.9365430474281311,0.8005915880203247,0.8742210268974304,0.5246948599815369,0.4021761417388916,0.7506517767906189,ptl_focal_objectosphere_20251210_060311
12917,0.2906569540500641,0.6446880102157593,0.5403786897659302,0.6585819721221924,0.7377174496650696,0.19779998681042343,0.8038686513900757,0.8803722262382507,0.44406506419181824,0.6721369624137878,0.9361116886138916,0.7945100665092468,0.8763107061386108,0.5463617444038391,0.39438754320144653,0.7594656348228455,ptl_focal_objectosphere_20251210_060311
13240,0.3613489866256714,0.6466256976127625,0.5262215733528137,0.6637903451919556,0.7330331802368164,0.20298946578986943,0.8032103180885315,0.8796334862709045,0.44285476207733154,0.6841639280319214,0.9379443526268005,0.7907428741455078,0.8749074935913086,0.5338902473449707,0.4146978259086609,0.7339544296264648,ptl_focal_objectosphere_20251210_060311
13563,0.3222360908985138,0.645520031452179,0.5338016748428345,0.6605414152145386,0.7374573349952698,0.20189072552602738,0.803867757320404,0.8794691562652588,0.4276062846183777,0.6915304064750671,0.9383225440979004,0.7978259325027466,0.87184077501297,0.5286288857460022,0.408931165933609,0.7493932843208313,ptl_focal_objectosphere_20251210_060311
13886,0.34459516406059265,0.6576977372169495,0.5430615544319153,0.6653534770011902,0.7402318120002747,0.19594398408662528,0.8069798946380615,0.879046618938446,0.42592158913612366,0.6656762957572937,0.9363979697227478,0.795199990272522,0.8726984262466431,0.5629063844680786,0.4191814064979553,0.7546319365501404,ptl_focal_objectosphere_20251210_060311
14209,0.29585883021354675,0.6533212661743164,0.5261595249176025,0.6571639180183411,0.7217409014701843,0.19785106764174998,0.7987204194068909,0.8783601522445679,0.4446301758289337,0.6828635931015015,0.9360937476158142,0.7961806058883667,0.8747525215148926,0.5364094376564026,0.3980398178100586,0.750467836856842,ptl_focal_objectosphere_20251210_060311
14532,0.2831425070762634,0.6530030369758606,0.529625415802002,0.6576372385025024,0.7264441251754761,0.19719059218186885,0.8015440702438354,0.8795351982116699,0.4423128664493561,0.677390456199646,0.9362457394599915,0.7919784188270569,0.8758176565170288,0.5514751076698303,0.4007694125175476,0.7590334415435791,ptl_focal_objectosphere_20251210_060311
14855,0.26120325922966003,0.6418370008468628,0.5310606360435486,0.6546613574028015,0.727678656578064,0.2024904425488785,0.8073539733886719,0.8802228569984436,0.43713635206222534,0.6714352965354919,0.9370121955871582,0.7990589737892151,0.8748905658721924,0.5345956683158875,0.40711137652397156,0.7523505687713623,ptl_focal_objectosphere_20251210_060311
15178,0.23487190902233124,0.6495209336280823,0.5300036668777466,0.649439811706543,0.7167446613311768,0.19781018048524857,0.8015678524971008,0.8805031180381775,0.428610622882843,0.6659014821052551,0.9361929893493652,0.7920596599578857,0.8763515949249268,0.5250474810600281,0.40534132719039917,0.7546680569648743,ptl_focal_objectosphere_20251210_060311
15501,0.2424459606409073,0.639045238494873,0.5360965132713318,0.653235912322998,0.7337121367454529,0.20176853972952813,0.8026223182678223,0.8796005845069885,0.43607965111732483,0.6892616152763367,0.9370343089103699,0.7904132008552551,0.8748969435691833,0.5300360321998596,0.4008219838142395,0.7283732891082764,ptl_focal_objectosphere_20251210_060311
15824,0.2210191786289215,0.6344284415245056,0.5441545844078064,0.6525779366493225,0.7322392463684082,0.2050184910185635,0.800095796585083,0.879223644733429,0.42419305443763733,0.6752445101737976,0.9372425675392151,0.8012151122093201,0.8755380511283875,0.5482627153396606,0.4106563329696655,0.7517886161804199,ptl_focal_objectosphere_20251210_060311
16147,0.25485721230506897,0.6346359848976135,0.5394575595855713,0.6513893604278564,0.7312271595001221,0.20200738520361483,0.7968090772628784,0.8785614371299744,0.43889421224594116,0.6599474549293518,0.936492919921875,0.7881214022636414,0.8763498067855835,0.5362346172332764,0.3964731991291046,0.7428409457206726,ptl_focal_objectosphere_20251210_060311
