_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,run_name
320,0.027783717960119247,0.2987748682498932,0.1427990198135376,0.4121655225753784,0.3151811957359314,0.818333794362843,0.7436720132827759,0.8640016317367554,0.15900753438472748,0.3211511969566345,0.8405215740203857,0.3966538608074188,0.748672366142273,0.34836116433143616,0.15157127380371094,fpn_no_aspp_20251130_102155
643,0.09883285313844681,0.4021684527397156,0.22334334254264832,0.4805505573749542,0.4928646683692932,0.7277268469333649,0.7733170986175537,0.8766219615936279,0.2116595059633255,0.39583107829093933,0.8848640322685242,0.48340660333633423,0.8024466633796692,0.3982158303260803,0.20358508825302124,fpn_no_aspp_20251130_102155
966,0.08868219703435898,0.40176838636398315,0.3129751980304718,0.5169411301612854,0.6280088424682617,0.6862921109423041,0.7787736058235168,0.8713924288749695,0.23394560813903809,0.46194779872894287,0.9015036225318909,0.5713227987289429,0.8127315044403076,0.40086278319358826,0.25631996989250183,fpn_no_aspp_20251130_102155
1289,0.1901843249797821,0.4201017916202545,0.3588929772377014,0.5257766842842102,0.5921499729156494,0.6489178519695997,0.7748410105705261,0.8802715539932251,0.244203582406044,0.4398890435695648,0.9030834436416626,0.5789916515350342,0.8321151733398438,0.4035477340221405,0.21682481467723846,fpn_no_aspp_20251130_102155
1612,0.45761755108833313,0.4417598247528076,0.3758067488670349,0.5694313049316406,0.6832824945449829,0.6573808453977108,0.7948496341705322,0.8744409680366516,0.2585698366165161,0.4871479570865631,0.9124737977981567,0.6325235962867737,0.8247278928756714,0.3935627341270447,0.2658441960811615,fpn_no_aspp_20251130_102155
1935,0.4004599452018738,0.41424378752708435,0.37229615449905396,0.5679272413253784,0.6758238673210144,0.6392607274465263,0.7870946526527405,0.873698890209198,0.2931364178657532,0.4856654703617096,0.9177321791648865,0.6781862378120422,0.8225056529045105,0.41251787543296814,0.24969270825386047,fpn_no_aspp_20251130_102155
2258,0.4807669222354889,0.38212037086486816,0.3506530821323395,0.5771772265434265,0.6619925498962402,0.6200694972649217,0.7890313863754272,0.8746784925460815,0.3052363395690918,0.4983806908130646,0.9088491201400757,0.6549381017684937,0.8371561765670776,0.4853835105895996,0.27411726117134094,fpn_no_aspp_20251130_102155
2581,0.5631983876228333,0.43533632159233093,0.4048905074596405,0.5999289751052856,0.7085680365562439,0.5991803170181811,0.8018437027931213,0.8779300451278687,0.33010193705558777,0.47946083545684814,0.922098696231842,0.6895134449005127,0.843334436416626,0.4698834717273712,0.2729159891605377,fpn_no_aspp_20251130_102155
2904,0.6092073321342468,0.4068104922771454,0.42921337485313416,0.610369086265564,0.7021957635879517,0.609707398340106,0.8071301579475403,0.878357470035553,0.3492332696914673,0.47107818722724915,0.9185164570808411,0.7241072058677673,0.8555436134338379,0.48280784487724304,0.30059704184532166,fpn_no_aspp_20251130_102155
3227,0.5836425423622131,0.44607144594192505,0.4255453050136566,0.6126670241355896,0.7012604475021362,0.5968436505645514,0.79302978515625,0.8783189058303833,0.3496936857700348,0.5419108867645264,0.9243694543838501,0.7202242612838745,0.8569442629814148,0.4585455656051636,0.28511476516723633,fpn_no_aspp_20251130_102155
3550,0.4916236400604248,0.501189112663269,0.4417746067047119,0.6166080832481384,0.7199199795722961,0.5973067139275372,0.8045182824134827,0.8768696784973145,0.365234911441803,0.5114585757255554,0.9280361533164978,0.7243410348892212,0.8511796593666077,0.4771321415901184,0.3226264417171478,fpn_no_aspp_20251130_102155
3873,0.6105297207832336,0.4813994765281677,0.4368514120578766,0.6145485043525696,0.699819028377533,0.5920477630570531,0.7930847406387329,0.8798031210899353,0.3749701976776123,0.5500761270523071,0.9185275435447693,0.6899587512016296,0.8618730306625366,0.43381425738334656,0.2584230601787567,fpn_no_aspp_20251130_102155
4196,0.5848620533943176,0.5612878799438477,0.46500760316848755,0.6336933970451355,0.7245007753372192,0.5844647493213415,0.8147463798522949,0.8800890445709229,0.38372042775154114,0.523542582988739,0.9293486475944519,0.6906139254570007,0.8528733849525452,0.5424182415008545,0.28500309586524963,fpn_no_aspp_20251130_102155
4519,0.6356238722801208,0.6001119017601013,0.43076521158218384,0.6298700571060181,0.6909351348876953,0.5968360342085361,0.7900609970092773,0.8777092695236206,0.3727140426635742,0.5078629851341248,0.9192290902137756,0.6903684735298157,0.8516945838928223,0.49030083417892456,0.330934077501297,fpn_no_aspp_20251130_102155
4842,0.6528506278991699,0.5172397494316101,0.47571608424186707,0.6391358971595764,0.7180947065353394,0.5952154900878668,0.808561384677887,0.8842888474464417,0.38933277130126953,0.5787463784217834,0.9255255460739136,0.6861177086830139,0.8660521507263184,0.46624043583869934,0.3400002419948578,fpn_no_aspp_20251130_102155
5165,0.5367959141731262,0.5283480882644653,0.4831249713897705,0.6427279710769653,0.732689619064331,0.5952931954525411,0.8157559633255005,0.8817336559295654,0.39801034331321716,0.6193903684616089,0.9330148100852966,0.732597291469574,0.8693216443061829,0.5157495737075806,0.3089299499988556,fpn_no_aspp_20251130_102155
