_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,val/OoDAUPR_epoch,run_name
3540,0.5904167890548706,0.5558493733406067,0.5279437899589539,0.6690094470977783,0.7634074091911316,0.038041455365600996,0.8227941989898682,0.8807365894317627,0.45072582364082336,0.6803678274154663,0.9371802806854248,0.786750316619873,0.8768722414970398,0.4655848741531372,0.35849320888519287,0.4914812445640564,ood_bce_20251207_233108
3862,0.5922937393188477,0.5659998059272766,0.5275083184242249,0.6707231402397156,0.7628677487373352,0.0362048969254829,0.8186566829681396,0.8794472217559814,0.46919500827789307,0.6848090291023254,0.9372277855873108,0.7946211695671082,0.8760609030723572,0.45803743600845337,0.35267478227615356,0.5081077218055725,ood_bce_20251207_233108
4184,0.5936926603317261,0.5534955859184265,0.5254257917404175,0.6685519218444824,0.7581465840339661,0.03762391483178362,0.820671796798706,0.8800952434539795,0.46877849102020264,0.6744183897972107,0.9362069964408875,0.7857019305229187,0.877544641494751,0.4718226194381714,0.34517356753349304,0.5405746698379517,ood_bce_20251207_233108
4506,0.5885459780693054,0.5540893077850342,0.5289862155914307,0.6693871021270752,0.7648838758468628,0.02356144187069731,0.8200111985206604,0.8803573250770569,0.46986183524131775,0.6873688101768494,0.9378978610038757,0.789381742477417,0.8760513663291931,0.4521845579147339,0.3524119555950165,0.5388088822364807,ood_bce_20251207_233108
4828,0.604784369468689,0.5593805909156799,0.5256823301315308,0.6716112494468689,0.7641229033470154,0.031558156333630905,0.8215991258621216,0.8813948631286621,0.47169098258018494,0.6847806572914124,0.9378066062927246,0.7846114039421082,0.8770256638526917,0.4622332751750946,0.3558320105075836,0.5354837775230408,ood_bce_20251207_233108
5150,0.5848105549812317,0.5685941576957703,0.5280585289001465,0.6707739233970642,0.7621892094612122,0.032410771935246885,0.8217626214027405,0.8804854154586792,0.4580143392086029,0.6906935572624207,0.9377723932266235,0.791483461856842,0.8780471682548523,0.4695456922054291,0.34860312938690186,0.5239660143852234,ood_bce_20251207_233108
5472,0.5961857438087463,0.5629839301109314,0.5301163792610168,0.6704183220863342,0.764457106590271,0.028656691691139713,0.823131263256073,0.8797019124031067,0.4613412320613861,0.6730726361274719,0.9381492733955383,0.7910854816436768,0.8765371441841125,0.45847851037979126,0.3601972460746765,0.5311224460601807,ood_bce_20251207_233108
5794,0.581462562084198,0.5533967018127441,0.5276515483856201,0.6674320101737976,0.7638852596282959,0.04429309674014803,0.819990873336792,0.8799051642417908,0.46971064805984497,0.6662886142730713,0.9372503161430359,0.7919876575469971,0.8765634298324585,0.4554188549518585,0.35310372710227966,0.5090264081954956,ood_bce_20251207_233108
6116,0.602039098739624,0.5620956420898438,0.5272176265716553,0.6721835136413574,0.7613799571990967,0.03740365598059725,0.8230900168418884,0.8802920579910278,0.46497204899787903,0.6949959397315979,0.9375625252723694,0.7920506000518799,0.8761926889419556,0.4612549841403961,0.3552422821521759,0.538857102394104,ood_bce_20251207_233108
6438,0.5747929215431213,0.5529860854148865,0.5282753705978394,0.6655958294868469,0.7590996026992798,0.040177321949158795,0.8199512958526611,0.8805975317955017,0.4607028365135193,0.6726018190383911,0.9372794032096863,0.7868639826774597,0.8774654865264893,0.4494810700416565,0.3526478409767151,0.4896714985370636,ood_bce_20251207_233108
6760,0.5986766219139099,0.5622380375862122,0.5270323157310486,0.6700621843338013,0.7649720311164856,0.034686953673372045,0.8192887902259827,0.8801507353782654,0.46047404408454895,0.6671585440635681,0.9365518093109131,0.7833409905433655,0.8768253922462463,0.47989270091056824,0.35420575737953186,0.5204764604568481,ood_bce_20251207_233108
7082,0.5996612906455994,0.5640806555747986,0.5184427499771118,0.670243501663208,0.7628454566001892,0.02790938678663224,0.8202755451202393,0.8807851672172546,0.466196209192276,0.6713550686836243,0.9366265535354614,0.786615788936615,0.8771175146102905,0.4740764796733856,0.35508695244789124,0.5576830506324768,ood_bce_20251207_233108
7404,0.5742716193199158,0.5594724416732788,0.5285719633102417,0.6679081916809082,0.761465311050415,0.03068972800974734,0.8225381970405579,0.8799535632133484,0.4680209159851074,0.6770918965339661,0.9362090826034546,0.7946556210517883,0.8755781650543213,0.46083539724349976,0.34414198994636536,0.519023597240448,ood_bce_20251207_233108
7726,0.5552777051925659,0.5637817978858948,0.5243097543716431,0.6687450408935547,0.7656083703041077,0.032579374776105396,0.8171650767326355,0.8793827295303345,0.47287964820861816,0.6854152083396912,0.9369522333145142,0.7932173013687134,0.8769059777259827,0.46974852681159973,0.35304147005081177,0.5225118398666382,ood_bce_20251207_233108
8048,0.5872641801834106,0.565682590007782,0.5251165628433228,0.6697269678115845,0.7641019225120544,0.03879252557817381,0.8212799429893494,0.8809556365013123,0.4678705036640167,0.6638332009315491,0.9378200173377991,0.7964292168617249,0.8764723539352417,0.4595649838447571,0.36005911231040955,0.5225744843482971,ood_bce_20251207_233108
8370,0.5960676074028015,0.557824969291687,0.5300671458244324,0.6692143678665161,0.7604172229766846,0.02914277905074414,0.8174489736557007,0.8795537948608398,0.46858519315719604,0.6732847690582275,0.9364458322525024,0.7904178500175476,0.8772547841072083,0.4592679440975189,0.3531501591205597,0.5380123853683472,ood_bce_20251207_233108
8692,0.5939171314239502,0.5524255633354187,0.5238943696022034,0.6693372130393982,0.7626286745071411,0.03872337852953933,0.8208556175231934,0.8812437653541565,0.4714917540550232,0.6905134320259094,0.9369249939918518,0.78732830286026,0.8759006261825562,0.45838290452957153,0.34587639570236206,0.5217596292495728,ood_bce_20251207_233108
9014,0.5879183411598206,0.5519613027572632,0.5263878107070923,0.6689257025718689,0.7658175230026245,0.03013689945510123,0.8201410174369812,0.8795971870422363,0.4729669690132141,0.67111736536026,0.9367839694023132,0.7945359349250793,0.8769530057907104,0.4579923748970032,0.35386165976524353,0.5643972158432007,ood_bce_20251207_233108
9336,0.6003013849258423,0.5620455145835876,0.5267602801322937,0.6695555448532104,0.7611212134361267,0.029611804711748846,0.8177643418312073,0.8797597885131836,0.47672292590141296,0.6821767687797546,0.937172532081604,0.7894554138183594,0.8774908781051636,0.4475303888320923,0.3459203541278839,0.5396590828895569,ood_bce_20251207_233108
9658,0.5865654349327087,0.5605217814445496,0.5295924544334412,0.6692478060722351,0.7569939494132996,0.03289491159375757,0.8211681842803955,0.8789779543876648,0.4506699740886688,0.6926952600479126,0.9361392259597778,0.7935066819190979,0.8768737316131592,0.46045297384262085,0.356063574552536,0.542675793170929,ood_bce_20251207_233108
9980,0.5909240245819092,0.555973470211029,0.5244837403297424,0.6685773730278015,0.7653129696846008,0.032871961055207066,0.8216028809547424,0.8808751106262207,0.4691328704357147,0.67831951379776,0.9368664622306824,0.7891122102737427,0.8779268860816956,0.45353975892066956,0.3474353551864624,0.5347905158996582,ood_bce_20251207_233108
10302,0.5962395071983337,0.5653709769248962,0.5283876657485962,0.6699197888374329,0.763731062412262,0.034360536650638096,0.8232055306434631,0.8803359270095825,0.45628154277801514,0.6698631048202515,0.9374521374702454,0.7958098649978638,0.876221776008606,0.46417635679244995,0.35188111662864685,0.594407320022583,ood_bce_20251207_233108
10624,0.5806814432144165,0.5541154742240906,0.5229362845420837,0.6677594184875488,0.76295006275177,0.04645391841768287,0.8164692521095276,0.8811855912208557,0.4744187295436859,0.6727992296218872,0.9361768364906311,0.7821311950683594,0.8763779997825623,0.4782160222530365,0.34241318702697754,0.5277596116065979,ood_bce_20251207_233108
10946,0.5894754528999329,0.5555063486099243,0.5193527936935425,0.6681594848632812,0.7657697796821594,0.04057291123899631,0.8201455473899841,0.8820852637290955,0.4653945565223694,0.6821500062942505,0.9372236132621765,0.7820232510566711,0.8772629499435425,0.45921576023101807,0.3504684865474701,0.5360605120658875,ood_bce_20251207_233108
11268,0.590193510055542,0.5542938709259033,0.5258915424346924,0.6670452356338501,0.7628915905952454,0.03790324697911274,0.8179337978363037,0.8816572427749634,0.45845213532447815,0.6851340532302856,0.9374593496322632,0.7756631970405579,0.8782259821891785,0.4558226764202118,0.347969114780426,0.555009663105011,ood_bce_20251207_233108
11590,0.6007758378982544,0.5594470500946045,0.5270523428916931,0.6707097291946411,0.7620541453361511,0.03841903318243567,0.8209524750709534,0.8806448578834534,0.4609540104866028,0.6802002191543579,0.9369576573371887,0.7851335406303406,0.8757451772689819,0.4768081307411194,0.35250067710876465,0.5267676711082458,ood_bce_20251207_233108
11912,0.5874555706977844,0.567641019821167,0.5279901623725891,0.6695200800895691,0.7607612013816833,0.0349275897606276,0.81978839635849,0.8799453973770142,0.45562729239463806,0.6799952387809753,0.9371058940887451,0.7909641265869141,0.8748165369033813,0.4763529598712921,0.34531712532043457,0.5512902140617371,ood_bce_20251207_233108
12234,0.5883316993713379,0.5608965754508972,0.5244636535644531,0.6690192222595215,0.7638757824897766,0.03595320796011947,0.8185476660728455,0.8801385760307312,0.46198710799217224,0.6804314255714417,0.9368351101875305,0.7895433902740479,0.8772277235984802,0.46126943826675415,0.35370072722435,0.5421085357666016,ood_bce_20251207_233108
12556,0.596833348274231,0.5614269971847534,0.5293671488761902,0.6692175269126892,0.764721691608429,0.04223813106364105,0.82366544008255,0.8789623379707336,0.4721144735813141,0.6610638499259949,0.936589777469635,0.7951216697692871,0.8767893314361572,0.45266520977020264,0.35050642490386963,0.5614977478981018,ood_bce_20251207_233108
12878,0.6008146405220032,0.5569025874137878,0.5283405184745789,0.6701509356498718,0.7654350996017456,0.04749303564312868,0.8230155110359192,0.8803641200065613,0.46285125613212585,0.6776870489120483,0.9366289377212524,0.7924107909202576,0.8779985904693604,0.46323105692863464,0.346282035112381,0.5310647487640381,ood_bce_20251207_233108
13200,0.5926353931427002,0.5636011362075806,0.528511643409729,0.6699402332305908,0.762299656867981,0.03839456288551446,0.8237749934196472,0.8800215721130371,0.46013113856315613,0.6838800311088562,0.9380256533622742,0.7892956137657166,0.8776390552520752,0.45579972863197327,0.35360684990882874,0.5489972233772278,ood_bce_20251207_233108
13522,0.5774919390678406,0.5589050054550171,0.5262691974639893,0.6662543416023254,0.7652246952056885,0.03288208896992728,0.8186164498329163,0.8802083730697632,0.45635128021240234,0.6762439012527466,0.9375609159469604,0.7926899194717407,0.8754779100418091,0.4552063047885895,0.34105968475341797,0.5489934682846069,ood_bce_20251207_233108
