_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,val/OoDAUPR_epoch,run_name
3550,0.4863576889038086,0.584308385848999,0.5487576723098755,0.6732181906700134,0.7730036973953247,0.4014317486435175,0.8198451399803162,0.8815481662750244,0.48220905661582947,0.6899093389511108,0.9369789361953735,0.7916678786277771,0.8798547387123108,0.47362902760505676,0.40376579761505127,0.6526811718940735,ptl_dice_objectosphere_20251208_175424
3873,0.42450201511383057,0.5835268497467041,0.5477703809738159,0.6686949133872986,0.7750328779220581,0.41095171961933374,0.8182214498519897,0.8802562355995178,0.49413880705833435,0.6871470808982849,0.9369803667068481,0.7977253794670105,0.8800182342529297,0.4627256393432617,0.404987633228302,0.6792140603065491,ptl_dice_objectosphere_20251208_175424
4196,0.4285414218902588,0.5843781232833862,0.5482051372528076,0.6691703796386719,0.7728279232978821,0.40167627669870853,0.8177151083946228,0.8808068037033081,0.5001269578933716,0.6787851452827454,0.9361065626144409,0.791595995426178,0.8808091878890991,0.4815547466278076,0.3977614939212799,0.6869431138038635,ptl_dice_objectosphere_20251208_175424
4519,0.46864232420921326,0.586708128452301,0.5507668256759644,0.6724388599395752,0.7808883786201477,0.3974784165620804,0.8136848211288452,0.8804926872253418,0.5001459121704102,0.6847245097160339,0.9384623765945435,0.7889251112937927,0.8812136650085449,0.473307341337204,0.39374271035194397,0.694356381893158,ptl_dice_objectosphere_20251208_175424
4842,0.4822694957256317,0.5967680811882019,0.548332154750824,0.676726758480072,0.7808815240859985,0.39525077724829316,0.8175434470176697,0.8819806575775146,0.5046294331550598,0.6847564578056335,0.9383293986320496,0.7926772236824036,0.8813961148262024,0.4880155622959137,0.39986756443977356,0.715484619140625,ptl_dice_objectosphere_20251208_175424
5165,0.4289858043193817,0.6073431968688965,0.5468644499778748,0.6737341284751892,0.7796509265899658,0.39726998563855886,0.8170077204704285,0.8809865713119507,0.4910030961036682,0.699974536895752,0.9384750127792358,0.7980259656906128,0.8829526901245117,0.492785781621933,0.3944876790046692,0.7202875018119812,ptl_dice_objectosphere_20251208_175424
5488,0.46546852588653564,0.5941872000694275,0.5488139390945435,0.675042450428009,0.7819072604179382,0.3984098304063082,0.8212311863899231,0.8810099363327026,0.49223777651786804,0.6827734112739563,0.937612771987915,0.7992203235626221,0.8824163675308228,0.4843251407146454,0.40434789657592773,0.7219749093055725,ptl_dice_objectosphere_20251208_175424
5811,0.4305691123008728,0.5805021524429321,0.5466855764389038,0.670660138130188,0.7842209339141846,0.39816849026829004,0.8149279952049255,0.8798810839653015,0.4953092932701111,0.6843878626823425,0.9375644326210022,0.7975744009017944,0.88273024559021,0.48078086972236633,0.40344756841659546,0.7271375060081482,ptl_dice_objectosphere_20251208_175424
6134,0.4373815953731537,0.5932613015174866,0.5506886839866638,0.6735801696777344,0.784624457359314,0.39267290104180574,0.8183512091636658,0.8811865448951721,0.49567511677742004,0.6861897110939026,0.9374222755432129,0.7968431711196899,0.882652997970581,0.4822763502597809,0.4099887013435364,0.7330262660980225,ptl_dice_objectosphere_20251208_175424
6457,0.4507617652416229,0.590012788772583,0.5481350421905518,0.6716939806938171,0.7812753915786743,0.3981580277904868,0.8129251003265381,0.880525529384613,0.492163747549057,0.6844636797904968,0.9372555613517761,0.7969266176223755,0.8840250372886658,0.47111615538597107,0.4024357497692108,0.7271837592124939,ptl_dice_objectosphere_20251208_175424
6780,0.43695077300071716,0.5977946519851685,0.5410096049308777,0.673043429851532,0.7882797718048096,0.39332087943330407,0.8125460147857666,0.8809673190116882,0.4959350526332855,0.672440230846405,0.9377930164337158,0.790753185749054,0.8831216096878052,0.5097178220748901,0.40225517749786377,0.7161209583282471,ptl_dice_objectosphere_20251208_175424
7103,0.4739120304584503,0.6039233803749084,0.5330262780189514,0.678401529788971,0.7860803604125977,0.38964888686314225,0.8125264048576355,0.8818202018737793,0.5018855333328247,0.6912678480148315,0.9384612441062927,0.7930019497871399,0.8837724328041077,0.5138092637062073,0.40573304891586304,0.7485844492912292,ptl_dice_objectosphere_20251208_175424
7426,0.46064892411231995,0.5947447419166565,0.5460267066955566,0.677103579044342,0.7873574495315552,0.393709409981966,0.8137968182563782,0.8810358643531799,0.5127007961273193,0.6987665891647339,0.9381402730941772,0.7989476323127747,0.8845593333244324,0.4884527623653412,0.39716842770576477,0.7432990670204163,ptl_dice_objectosphere_20251208_175424
7749,0.40408024191856384,0.6016511917114258,0.5427319407463074,0.6715681552886963,0.7921614646911621,0.3923789649270475,0.8099234104156494,0.8807098865509033,0.5064957141876221,0.680630087852478,0.9395136833190918,0.7957596182823181,0.8837987780570984,0.4918718934059143,0.4010573625564575,0.7341705560684204,ptl_dice_objectosphere_20251208_175424
8072,0.46216556429862976,0.6092691421508789,0.5339435935020447,0.6782625913619995,0.7906355261802673,0.39091415610164404,0.81348717212677,0.882174015045166,0.5067654848098755,0.6893000602722168,0.9394588470458984,0.8006327748298645,0.88438880443573,0.4994216561317444,0.4057709574699402,0.7494118213653564,ptl_dice_objectosphere_20251208_175424
8395,0.47814473509788513,0.5954229831695557,0.5363067984580994,0.6760760545730591,0.7904834747314453,0.39664882980287075,0.8082408905029297,0.8789507150650024,0.509226381778717,0.6755539774894714,0.9383024573326111,0.7960329055786133,0.883063554763794,0.48932331800460815,0.40993618965148926,0.7482644319534302,ptl_dice_objectosphere_20251208_175424
8718,0.5021618008613586,0.5954306721687317,0.5427968502044678,0.6799486875534058,0.7953269481658936,0.38777428725734353,0.8113576173782349,0.8804839849472046,0.5105936527252197,0.6922147274017334,0.9390403032302856,0.7986863255500793,0.8842402696609497,0.5022969841957092,0.3847026228904724,0.7573313117027283,ptl_dice_objectosphere_20251208_175424
9041,0.4358404874801636,0.5964659452438354,0.5397780537605286,0.6715885400772095,0.792024552822113,0.3971474142745137,0.805173933506012,0.8790624141693115,0.507419228553772,0.6849527955055237,0.9386268258094788,0.8027867078781128,0.8846078515052795,0.4859582781791687,0.37795358896255493,0.7635001540184021,ptl_dice_objectosphere_20251208_175424
9364,0.3823583722114563,0.6146870851516724,0.5421411991119385,0.6699387431144714,0.7925989031791687,0.395451202057302,0.8030397891998291,0.8789072036743164,0.5144086480140686,0.6852588653564453,0.9390761852264404,0.7995269894599915,0.8844993114471436,0.4815288186073303,0.39117273688316345,0.7456020712852478,ptl_dice_objectosphere_20251208_175424
9687,0.4109658896923065,0.6201865077018738,0.5429847836494446,0.6732030510902405,0.7923742532730103,0.39365173503756523,0.8103793263435364,0.8806903958320618,0.4973645508289337,0.6893750429153442,0.9384905695915222,0.8061930537223816,0.8841367959976196,0.4796820878982544,0.39881631731987,0.7541815042495728,ptl_dice_objectosphere_20251208_175424
10010,0.3884798288345337,0.6156979203224182,0.534443736076355,0.6705655455589294,0.7906453013420105,0.39397982927039266,0.8049741387367249,0.8800302743911743,0.5055534839630127,0.6899641752243042,0.9398826956748962,0.808584451675415,0.8844295144081116,0.4783479571342468,0.3963176906108856,0.7421746253967285,ptl_dice_objectosphere_20251208_175424
10333,0.3754831552505493,0.6222904324531555,0.540583074092865,0.6693591475486755,0.7929320335388184,0.3966673780232668,0.8143715858459473,0.8813304305076599,0.4996497333049774,0.6857613325119019,0.939759373664856,0.8079535961151123,0.8852583169937134,0.4802505373954773,0.37604478001594543,0.7410175800323486,ptl_dice_objectosphere_20251208_175424
10656,0.3918398916721344,0.607740581035614,0.5392458438873291,0.670521080493927,0.7932224869728088,0.3911659405566752,0.807348370552063,0.8796342015266418,0.5060153007507324,0.6798572540283203,0.9398940801620483,0.799469530582428,0.8847798705101013,0.507231593132019,0.3804943263530731,0.7697643041610718,ptl_dice_objectosphere_20251208_175424
10979,0.424398809671402,0.6145897507667542,0.5330836176872253,0.6709966063499451,0.7912296056747437,0.3946984028443694,0.8051172494888306,0.8800903558731079,0.5027103424072266,0.6916810870170593,0.9397580623626709,0.7921074628829956,0.8849291801452637,0.4910336136817932,0.3722268342971802,0.7624724507331848,ptl_dice_objectosphere_20251208_175424
11302,0.3411904275417328,0.6154418587684631,0.5281361937522888,0.665216863155365,0.7928031086921692,0.3935685995966196,0.8058782815933228,0.8790652751922607,0.49675995111465454,0.6927146911621094,0.9392231702804565,0.7909151911735535,0.8843150734901428,0.491102933883667,0.39027175307273865,0.7401260733604431,ptl_dice_objectosphere_20251208_175424
11625,0.4012720286846161,0.6216909885406494,0.5335460305213928,0.6709207892417908,0.7944673895835876,0.3985142260789871,0.8075812458992004,0.879646897315979,0.5032162666320801,0.6621358394622803,0.940800130367279,0.8005579710006714,0.8844332695007324,0.5111374855041504,0.38148418068885803,0.7499014139175415,ptl_dice_objectosphere_20251208_175424
11948,0.38543465733528137,0.6188571453094482,0.5331048965454102,0.6698009371757507,0.7919254899024963,0.40222707483917475,0.8061848282814026,0.8789212703704834,0.49536049365997314,0.6888556480407715,0.9387531876564026,0.8024260997772217,0.8851066827774048,0.5057022571563721,0.3767787218093872,0.7489166259765625,ptl_dice_objectosphere_20251208_175424
12271,0.3234728276729584,0.6135749220848083,0.5293048620223999,0.6653181314468384,0.7977638840675354,0.3943076292052865,0.8050118088722229,0.8807086944580078,0.5102736353874207,0.6782928109169006,0.939450204372406,0.799813985824585,0.8861033916473389,0.5011785626411438,0.38418611884117126,0.7530353665351868,ptl_dice_objectosphere_20251208_175424
12594,0.37441161274909973,0.6246013641357422,0.5266841650009155,0.6704590320587158,0.798342227935791,0.3947075167670846,0.8049529194831848,0.8780503273010254,0.5059870481491089,0.6859518885612488,0.9399353861808777,0.8110606074333191,0.8846381306648254,0.49288347363471985,0.3884671926498413,0.7585760354995728,ptl_dice_objectosphere_20251208_175424
12917,0.5476769208908081,0.6189371347427368,0.5340207815170288,0.6838346123695374,0.7928743958473206,0.39351789094507694,0.8079504370689392,0.8799316883087158,0.5089235901832581,0.6780536770820618,0.9397456645965576,0.8019124865531921,0.8855419158935547,0.4998619854450226,0.394418865442276,0.7674479484558105,ptl_dice_objectosphere_20251208_175424
13240,0.26432520151138306,0.6204955577850342,0.5334154963493347,0.661571204662323,0.7946369051933289,0.39512110128998756,0.808535635471344,0.8808843493461609,0.5112672448158264,0.6744035482406616,0.9403728246688843,0.8071798086166382,0.8874121308326721,0.488627165555954,0.3888705372810364,0.7277977466583252,ptl_dice_objectosphere_20251208_175424
13563,0.4584169387817383,0.6200960874557495,0.5254368185997009,0.6753470301628113,0.7971892952919006,0.39862727327272296,0.8047622442245483,0.8795875310897827,0.5066361427307129,0.6691381335258484,0.9406741261482239,0.8073022961616516,0.8851805329322815,0.49230101704597473,0.3927902579307556,0.7545477747917175,ptl_dice_objectosphere_20251208_175424
13886,0.46620768308639526,0.616797924041748,0.5356974601745605,0.6789210438728333,0.7933819890022278,0.3926032045856118,0.8096839189529419,0.8802643418312073,0.5103307366371155,0.6769170761108398,0.938862681388855,0.8063194751739502,0.8848108649253845,0.5044428110122681,0.40225711464881897,0.7520299553871155,ptl_dice_objectosphere_20251208_175424
