_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,run_name
320,0.0,0.10576213896274567,0.06489043682813644,0.3780781030654907,0.5464037656784058,0.7964739557355642,0.7050415873527527,0.854473888874054,0.1516384333372116,0.05206425487995148,0.8748106360435486,0.40135592222213745,0.7396211624145508,0.31541550159454346,0.10353734344244003,fapn_no_dilation_20251130_070940
643,0.0,0.25666192173957825,0.1821814775466919,0.47118502855300903,0.6420325040817261,0.7298205569386482,0.7787516117095947,0.8685962557792664,0.1779952347278595,0.2977988123893738,0.90572190284729,0.5482633709907532,0.8092414140701294,0.4403184950351715,0.21784211695194244,fapn_no_dilation_20251130_070940
966,0.0,0.20674481987953186,0.3071631193161011,0.5005813241004944,0.6668528914451599,0.6862702872604132,0.7797248959541321,0.8844055533409119,0.21245978772640228,0.47827911376953125,0.9080000519752502,0.529685914516449,0.8212568163871765,0.44747865200042725,0.26550522446632385,fapn_no_dilation_20251130_070940
1289,0.0011732499115169048,0.30476632714271545,0.3147914707660675,0.5067470669746399,0.680839478969574,0.6684050764888525,0.7976372241973877,0.8808643817901611,0.22441667318344116,0.4030958116054535,0.9142428040504456,0.5733510851860046,0.8381394743919373,0.4182144105434418,0.23617900907993317,fapn_no_dilation_20251130_070940
1612,0.0,0.37337788939476013,0.3488549590110779,0.525416910648346,0.6972642540931702,0.6514841988682747,0.7920634150505066,0.8836381435394287,0.22993095219135284,0.4805240333080292,0.9223693013191223,0.6110540628433228,0.8327347040176392,0.34856289625167847,0.3100450932979584,fapn_no_dilation_20251130_070940
1935,0.28587818145751953,0.34964755177497864,0.38938653469085693,0.5491324663162231,0.6421576142311096,0.6491309348493814,0.7979028820991516,0.8766313195228577,0.2693060040473938,0.5097980499267578,0.9164376854896545,0.6149290204048157,0.8384290933609009,0.38317808508872986,0.26503974199295044,fapn_no_dilation_20251130_070940
2258,0.07045073062181473,0.29681482911109924,0.3805108368396759,0.5385442972183228,0.7058992385864258,0.6374595565721393,0.8119933009147644,0.8786910772323608,0.2497251182794571,0.5542245507240295,0.9184086918830872,0.6532562375068665,0.8481311798095703,0.40416857600212097,0.228800967335701,fapn_no_dilation_20251130_070940
2581,0.4549834728240967,0.395047128200531,0.3812233805656433,0.5749468207359314,0.7150260806083679,0.6288831057026982,0.7948562502861023,0.8754081726074219,0.2953217625617981,0.496308833360672,0.9209949374198914,0.6431493163108826,0.8558003902435303,0.4358171224594116,0.2103714793920517,fapn_no_dilation_20251130_070940
2904,0.34854984283447266,0.4711496829986572,0.41011086106300354,0.5744380950927734,0.7114160060882568,0.6283122501336038,0.7969507575035095,0.8815400004386902,0.2112790048122406,0.5085754990577698,0.9139658808708191,0.5951581001281738,0.8545311093330383,0.5011222958564758,0.2633458375930786,fapn_no_dilation_20251130_070940
3227,0.42978987097740173,0.38286882638931274,0.37125667929649353,0.570206344127655,0.7275357246398926,0.6198381278663874,0.7641704678535461,0.8716088533401489,0.3068089485168457,0.4524182379245758,0.9246020317077637,0.6624355316162109,0.8504669070243835,0.4754405915737152,0.1932794451713562,fapn_no_dilation_20251130_070940
3550,0.2540994882583618,0.36552631855010986,0.3849910795688629,0.5614440441131592,0.7125842571258545,0.6476402617990971,0.8180204033851624,0.8768801689147949,0.27794167399406433,0.5254050493240356,0.9188649654388428,0.6544450521469116,0.8352981805801392,0.4077214002609253,0.26699456572532654,fapn_no_dilation_20251130_070940
3873,0.3940686583518982,0.4254126250743866,0.40194597840309143,0.5807642936706543,0.7092735767364502,0.6341792303137481,0.7986797094345093,0.883022129535675,0.24905194342136383,0.5509243607521057,0.9249350428581238,0.6270401477813721,0.8462942242622375,0.46973979473114014,0.2695471942424774,fapn_no_dilation_20251130_070940
4196,0.5738779902458191,0.3825663626194,0.3993739187717438,0.5979533791542053,0.7217184901237488,0.6242343280464411,0.817599892616272,0.8781532645225525,0.26310086250305176,0.5144888758659363,0.9237210154533386,0.6580789685249329,0.847538411617279,0.4961901903152466,0.296985000371933,fapn_no_dilation_20251130_070940
4519,0.36537277698516846,0.3582735061645508,0.3830470144748688,0.5681849718093872,0.7115238904953003,0.6339367008768022,0.8228361010551453,0.8744905591011047,0.2886918783187866,0.5013985633850098,0.9210010766983032,0.6115444302558899,0.8410576581954956,0.419403612613678,0.2877632975578308,fapn_no_dilation_20251130_070940
4842,0.43997421860694885,0.36403888463974,0.3807685971260071,0.5636590123176575,0.6895836591720581,0.6349387662485242,0.785933256149292,0.8758090734481812,0.2834462523460388,0.4888063073158264,0.9251331686973572,0.6333156824111938,0.8482093811035156,0.36883723735809326,0.24371105432510376,fapn_no_dilation_20251130_070940
5165,0.4434020519256592,0.40569907426834106,0.4008585512638092,0.5874709486961365,0.7004157304763794,0.6241121017374098,0.8039817810058594,0.8672016263008118,0.2747054398059845,0.5261959433555603,0.9241864681243896,0.6983120441436768,0.8498677015304565,0.46366459131240845,0.2786310911178589,fapn_no_dilation_20251130_070940
5488,0.36530593037605286,0.3604324758052826,0.3560900390148163,0.5413990020751953,0.7083479762077332,0.6518647838383913,0.7723616361618042,0.877613365650177,0.2656248211860657,0.2934551239013672,0.9282882213592529,0.5664616227149963,0.8455730080604553,0.39829063415527344,0.3003419041633606,fapn_no_dilation_20251130_070940
