_step,val/IoU_class_4_epoch,val/IoU_class_2_epoch,val/IoU_class_12_epoch,val/mIoU_epoch,val/IoU_class_6_epoch,val/loss_epoch,val/IoU_class_1_epoch,val/IoU_class_0_epoch,val/IoU_class_5_epoch,val/IoU_class_10_epoch,val/IoU_class_7_epoch,val/IoU_class_8_epoch,val/IoU_class_9_epoch,val/IoU_class_11_epoch,val/IoU_class_3_epoch,val/OoDAUPR_epoch,run_name
3550,0.5336962342262268,0.6008502244949341,0.5466131567955017,0.6737676858901978,0.7901646494865417,0.30749421543441713,0.816278874874115,0.8827085494995117,0.4632721245288849,0.6508740782737732,0.9396726489067078,0.7812987565994263,0.8769461512565613,0.5001068115234375,0.37649697065353394,0.6373067498207092,ptl_focal_dice_objectosphere_20251210_112342
3873,0.5367993712425232,0.601108729839325,0.5415335297584534,0.6746364831924438,0.7900713086128235,0.31231222534552217,0.8149193525314331,0.8818874955177307,0.4794861972332001,0.6515350341796875,0.9395094513893127,0.7851573824882507,0.877293050289154,0.4960061311721802,0.3749672472476959,0.6741275191307068,ptl_focal_dice_objectosphere_20251210_112342
4196,0.5063433051109314,0.6016991138458252,0.5424377918243408,0.6738213896751404,0.7884801626205444,0.30882239853963256,0.817175030708313,0.8838748931884766,0.4823050796985626,0.6527189612388611,0.9384709596633911,0.7776233553886414,0.8783864378929138,0.49735647439956665,0.39280566573143005,0.676156222820282,ptl_focal_dice_objectosphere_20251210_112342
4519,0.5318504571914673,0.593148410320282,0.5447874665260315,0.6734411120414734,0.7918241620063782,0.3043489707633853,0.8135238885879517,0.8829315900802612,0.4827510714530945,0.658110499382019,0.9410626292228699,0.7774173617362976,0.8794751167297363,0.4815495014190674,0.37630248069763184,0.6805506348609924,ptl_focal_dice_objectosphere_20251210_112342
4842,0.5361366868019104,0.6075611114501953,0.5405837893486023,0.6769728064537048,0.7942249178886414,0.30924868071451783,0.8165485262870789,0.8851720690727234,0.48761436343193054,0.6599964499473572,0.940585732460022,0.7775740623474121,0.8802470564842224,0.48377758264541626,0.3906232714653015,0.6986576914787292,ptl_focal_dice_objectosphere_20251210_112342
5165,0.5100336670875549,0.6167617440223694,0.5434737801551819,0.6777409315109253,0.7933003902435303,0.30648398818448186,0.8159528970718384,0.8845412731170654,0.4796684980392456,0.6759870648384094,0.9399546980857849,0.7850467562675476,0.8809571266174316,0.48583924770355225,0.399114727973938,0.7007144093513489,ptl_focal_dice_objectosphere_20251210_112342
5488,0.5058519244194031,0.6182898283004761,0.5412272810935974,0.6771284341812134,0.7925817966461182,0.3092370769008994,0.8169528245925903,0.8841651678085327,0.48107007145881653,0.6579726338386536,0.9404126405715942,0.7907071709632874,0.8805932402610779,0.49690061807632446,0.3959444463253021,0.7113413214683533,ptl_focal_dice_objectosphere_20251210_112342
5811,0.5277329087257385,0.6040494441986084,0.5422983765602112,0.6768290400505066,0.7951520681381226,0.30839355452917516,0.8162817358970642,0.8837685585021973,0.4851127862930298,0.6593577861785889,0.9404719471931458,0.7879852652549744,0.8811041116714478,0.47925183176994324,0.39621058106422424,0.7160670161247253,ptl_focal_dice_objectosphere_20251210_112342
6134,0.47388914227485657,0.6115648150444031,0.5425882935523987,0.6727920770645142,0.795558512210846,0.3097460044082254,0.8161792755126953,0.8844952583312988,0.4856209456920624,0.6718916893005371,0.9400160908699036,0.7866525053977966,0.8812987804412842,0.47351083159446716,0.3830305337905884,0.7201164960861206,ptl_focal_dice_objectosphere_20251210_112342
6457,0.5043998956680298,0.6129623651504517,0.5347099900245667,0.6744570136070251,0.7945023775100708,0.30920510832220316,0.814670741558075,0.8841254711151123,0.4862153232097626,0.6663993000984192,0.9410535097122192,0.7904456257820129,0.883601188659668,0.4719395935535431,0.3829151391983032,0.7141251564025879,ptl_focal_dice_objectosphere_20251210_112342
6780,0.47950440645217896,0.6106678247451782,0.5334233045578003,0.6724900603294373,0.7959542870521545,0.3027737985830754,0.81624835729599,0.8859332799911499,0.48089951276779175,0.6503773331642151,0.9408373236656189,0.7760332822799683,0.8824162483215332,0.5011683702468872,0.3889065086841583,0.7072014212608337,ptl_focal_dice_objectosphere_20251210_112342
7103,0.5409439206123352,0.6213613748550415,0.5368268489837646,0.6824188232421875,0.7958847284317017,0.3028404985088855,0.8168146014213562,0.8863791227340698,0.48289188742637634,0.6685303449630737,0.9415216445922852,0.7817920446395874,0.8838189840316772,0.510042667388916,0.4046371281147003,0.743893027305603,ptl_focal_dice_objectosphere_20251210_112342
7426,0.4256356954574585,0.6253228187561035,0.5438646674156189,0.6727497577667236,0.7971351146697998,0.30352198076434433,0.8198572397232056,0.8854432106018066,0.48714956641197205,0.6659861207008362,0.9416670203208923,0.7943646907806396,0.8853241801261902,0.48973923921585083,0.3842574954032898,0.7352320551872253,ptl_focal_dice_objectosphere_20251210_112342
7749,0.49229487776756287,0.6202132701873779,0.531380295753479,0.6772937774658203,0.79851895570755,0.3008172062691301,0.8158402442932129,0.8846166133880615,0.49216732382774353,0.6680395603179932,0.9423339366912842,0.7880998849868774,0.8833722472190857,0.49956461787223816,0.3883766531944275,0.7351471185684204,ptl_focal_dice_objectosphere_20251210_112342
8072,0.5185185074806213,0.6187530159950256,0.5395209789276123,0.6769043803215027,0.796935498714447,0.3013920995872468,0.8203442692756653,0.885894775390625,0.48779988288879395,0.6424715518951416,0.9423525333404541,0.7946237921714783,0.8852224946022034,0.4895590543746948,0.37776052951812744,0.7344969511032104,ptl_focal_dice_objectosphere_20251210_112342
8395,0.4907808303833008,0.6124765276908875,0.5399971008300781,0.6753612160682678,0.7975319027900696,0.3057556895073503,0.8166725039482117,0.8835985064506531,0.4883407652378082,0.6479093432426453,0.9419885873794556,0.7915685176849365,0.8828660845756531,0.48595666885375977,0.40000733733177185,0.7441807985305786,ptl_focal_dice_objectosphere_20251210_112342
8718,0.5,0.6053204536437988,0.5371491312980652,0.6747397780418396,0.8022501468658447,0.3019741403404623,0.8172122240066528,0.8858782649040222,0.48949167132377625,0.6451122164726257,0.9419703483581543,0.7845237255096436,0.8842135667800903,0.49586379528045654,0.38263067603111267,0.748018205165863,ptl_focal_dice_objectosphere_20251210_112342
9041,0.5108545422554016,0.6160986423492432,0.5394418835639954,0.6787175536155701,0.7979049682617188,0.29705970361828804,0.8173549771308899,0.8847766518592834,0.48405158519744873,0.6653152108192444,0.9425796270370483,0.7882329821586609,0.8849702477455139,0.5053181648254395,0.3864284157752991,0.7551611661911011,ptl_focal_dice_objectosphere_20251210_112342
9364,0.43780937790870667,0.6248432993888855,0.5292991995811462,0.6716005206108093,0.8005431890487671,0.3068872184958309,0.8142375946044922,0.8835905194282532,0.4860345721244812,0.6521713137626648,0.9424644708633423,0.7875960469245911,0.8850720524787903,0.5017148852348328,0.385429710149765,0.7501217126846313,ptl_focal_dice_objectosphere_20251210_112342
9687,0.5262885093688965,0.6275670528411865,0.5385953187942505,0.6811416149139404,0.8006283044815063,0.30250705126672983,0.8152649998664856,0.8835669159889221,0.4793131947517395,0.6651120185852051,0.9428318738937378,0.7898513674736023,0.8852472305297852,0.5120382905006409,0.38853511214256287,0.7502928972244263,ptl_focal_dice_objectosphere_20251210_112342
10010,0.4438376724720001,0.6280288696289062,0.5315929055213928,0.6756691932678223,0.8001266121864319,0.29928052821196616,0.818030595779419,0.8838211297988892,0.48817968368530273,0.6530748009681702,0.9432597756385803,0.7929182648658752,0.8846145272254944,0.5152702331542969,0.4009440541267395,0.7414914965629578,ptl_focal_dice_objectosphere_20251210_112342
10333,0.5115070343017578,0.6215915679931641,0.5389837026596069,0.679034948348999,0.8031855225563049,0.3039963210467249,0.819618821144104,0.884148895740509,0.48105859756469727,0.6464139819145203,0.9434950947761536,0.7907673716545105,0.8862206935882568,0.5154989957809448,0.3849634826183319,0.7432800531387329,ptl_focal_dice_objectosphere_20251210_112342
10656,0.44239529967308044,0.6238594055175781,0.5414679050445557,0.6732969284057617,0.7996344566345215,0.30027088103815913,0.8153876662254333,0.883967399597168,0.4925214350223541,0.6293100714683533,0.9442170262336731,0.7848164439201355,0.8851977586746216,0.5352782011032104,0.3748074769973755,0.7640279531478882,ptl_focal_dice_objectosphere_20251210_112342
10979,0.39127156138420105,0.6292068958282471,0.5422335267066956,0.6652962565422058,0.7992017865180969,0.30261061689816415,0.8142995238304138,0.8856616616249084,0.4886743426322937,0.6165680289268494,0.9433740377426147,0.77861088514328,0.8851340413093567,0.5111297369003296,0.3634844720363617,0.7576876878738403,ptl_focal_dice_objectosphere_20251210_112342
11302,0.43270254135131836,0.6228252053260803,0.5359215140342712,0.6718801856040955,0.8005385398864746,0.3023400981910527,0.8134467601776123,0.8842792510986328,0.4867924749851227,0.6445457339286804,0.9438502788543701,0.7760933041572571,0.8863787055015564,0.5108693838119507,0.3961982727050781,0.7502578496932983,ptl_focal_dice_objectosphere_20251210_112342
11625,0.42529797554016113,0.6312390565872192,0.533148467540741,0.6719532012939453,0.7983025312423706,0.2995359995402396,0.8160589933395386,0.884650707244873,0.48482829332351685,0.6233516335487366,0.9440751075744629,0.7849575281143188,0.8850656747817993,0.5381776094436646,0.38623836636543274,0.7536843419075012,ptl_focal_dice_objectosphere_20251210_112342
11948,0.44903823733329773,0.6184362173080444,0.5355113744735718,0.6723673939704895,0.8009202480316162,0.30218987562693655,0.8166171312332153,0.8843528032302856,0.4781772792339325,0.6436680555343628,0.9421250820159912,0.7883608341217041,0.8851749300956726,0.5175732970237732,0.38082069158554077,0.7595723867416382,ptl_focal_dice_objectosphere_20251210_112342
12271,0.31857165694236755,0.6214094161987305,0.5468168258666992,0.6630278825759888,0.7993800640106201,0.29941632505506277,0.8155422806739807,0.8846843838691711,0.48220664262771606,0.6308989524841309,0.9426974058151245,0.7850983738899231,0.8873617649078369,0.5089413523674011,0.39575257897377014,0.7509848475456238,ptl_focal_dice_objectosphere_20251210_112342
12594,0.4755760431289673,0.6300301551818848,0.5461832284927368,0.6775515079498291,0.7978301644325256,0.3027737415395677,0.8160327672958374,0.8827289342880249,0.4885754883289337,0.6381396055221558,0.9416351318359375,0.7955411672592163,0.8850991129875183,0.5097192525863647,0.40107861161231995,0.7615283131599426,ptl_focal_dice_objectosphere_20251210_112342
12917,0.5336399674415588,0.618200957775116,0.5435312986373901,0.6788201928138733,0.801001787185669,0.29958007647655904,0.8160399794578552,0.884429931640625,0.4894426763057709,0.6367111206054688,0.9428521990776062,0.7925071120262146,0.8868823647499084,0.49470195174217224,0.38472050428390503,0.7643296718597412,ptl_focal_dice_objectosphere_20251210_112342
13240,0.467472642660141,0.6173270344734192,0.530377209186554,0.6737494468688965,0.8010883331298828,0.30433606426231563,0.8176448345184326,0.8832454681396484,0.4897063374519348,0.6385132670402527,0.9435390830039978,0.7934893369674683,0.8887441754341125,0.5072451829910278,0.380349338054657,0.7294024229049683,ptl_focal_dice_objectosphere_20251210_112342
13563,0.4474428594112396,0.6117749214172363,0.5383405089378357,0.6698722839355469,0.7992081642150879,0.3008118309080601,0.8144647479057312,0.8833642601966858,0.47895577549934387,0.6299840211868286,0.943047821521759,0.7940886616706848,0.8868783116340637,0.4910585880279541,0.3897307515144348,0.7578617334365845,ptl_focal_dice_objectosphere_20251210_112342
13886,0.5181922912597656,0.6127866506576538,0.5399858355522156,0.6774581074714661,0.8006160855293274,0.3008059789426625,0.817318856716156,0.8834382891654968,0.48349276185035706,0.6229264140129089,0.9431246519088745,0.7957363724708557,0.887624979019165,0.5101141929626465,0.391597718000412,0.7466911673545837,ptl_focal_dice_objectosphere_20251210_112342
14209,0.5442970395088196,0.6180193424224854,0.5365764498710632,0.6790379881858826,0.8031549453735352,0.3031392879784107,0.8182985782623291,0.8830645680427551,0.49220606684684753,0.6263009309768677,0.9433468580245972,0.7958330512046814,0.8860527873039246,0.49210479855537415,0.3882388174533844,0.7511311769485474,ptl_focal_dice_objectosphere_20251210_112342
14532,0.5046971440315247,0.6148644089698792,0.5313144326210022,0.6747575402259827,0.8034264445304871,0.29962798045016825,0.8133363723754883,0.8835551738739014,0.4926828145980835,0.6224085092544556,0.9438397884368896,0.7794070839881897,0.8862897753715515,0.5122981071472168,0.3837278187274933,0.7631145715713501,ptl_focal_dice_objectosphere_20251210_112342
14855,0.4294542670249939,0.6123701333999634,0.5294391512870789,0.6692100167274475,0.8026245832443237,0.3030855192337185,0.8189008831977844,0.8832947611808777,0.4831341803073883,0.6270765662193298,0.9433190226554871,0.7923648357391357,0.8876582980155945,0.5057356357574463,0.3843579888343811,0.7649344801902771,ptl_focal_dice_objectosphere_20251210_112342
15178,0.4959756135940552,0.6122158765792847,0.5312371253967285,0.6725640892982483,0.8012547492980957,0.29911718028597534,0.817039966583252,0.8835473656654358,0.4868568480014801,0.6256611943244934,0.94272381067276,0.7867155075073242,0.8864963054656982,0.4907214641571045,0.3828868567943573,0.7718237042427063,ptl_focal_dice_objectosphere_20251210_112342
15501,0.44610679149627686,0.6178015470504761,0.5206015110015869,0.671754002571106,0.8028761744499207,0.30417072190903127,0.814558744430542,0.8828567862510681,0.4895157217979431,0.6215296387672424,0.9435932636260986,0.7911781072616577,0.8881203532218933,0.5130401849746704,0.4010222852230072,0.7432936429977417,ptl_focal_dice_objectosphere_20251210_112342
15824,0.4867161214351654,0.6078635454177856,0.5375511646270752,0.6748990416526794,0.8028820753097534,0.3048860835842788,0.8140518069267273,0.882646918296814,0.48003798723220825,0.6321741938591003,0.9432119131088257,0.7958030700683594,0.8865140080451965,0.5196130871772766,0.38462167978286743,0.7701637148857117,ptl_focal_dice_objectosphere_20251210_112342
16147,0.5267995595932007,0.6057085394859314,0.5379512906074524,0.6759563088417053,0.8024908304214478,0.29932242655195296,0.8125186562538147,0.8834617137908936,0.4890017509460449,0.6263126730918884,0.9432387948036194,0.787074625492096,0.8870522975921631,0.5072116851806641,0.37860915064811707,0.7476428747177124,ptl_focal_dice_objectosphere_20251210_112342
16470,0.46935367584228516,0.6125588417053223,0.5353534817695618,0.6736735701560974,0.8033710718154907,0.30122781568206847,0.8148828744888306,0.884422779083252,0.4821886420249939,0.6371346116065979,0.9437676668167114,0.780484139919281,0.8870623707771301,0.5234663486480713,0.3837098479270935,0.7602435350418091,ptl_focal_dice_objectosphere_20251210_112342
16793,0.5058117508888245,0.6142237782478333,0.5298106074333191,0.6741709113121033,0.8042953610420227,0.3046647484879941,0.8113136291503906,0.8835647106170654,0.48947006464004517,0.62456876039505,0.9426792860031128,0.78803950548172,0.8882644772529602,0.49873271584510803,0.38344666361808777,0.759599506855011,ptl_focal_dice_objectosphere_20251210_112342
17116,0.5056646466255188,0.6053403615951538,0.5242106318473816,0.6717970371246338,0.8030253052711487,0.30249694106169045,0.8130664229393005,0.8822682499885559,0.4836423397064209,0.6124793291091919,0.9428719878196716,0.7880992889404297,0.8856611847877502,0.4963233470916748,0.39070841670036316,0.7681989073753357,ptl_focal_dice_objectosphere_20251210_112342
17439,0.4657946527004242,0.6109984517097473,0.5395593643188477,0.6722891330718994,0.8038756251335144,0.3063310000579804,0.8147633075714111,0.8828513622283936,0.482992559671402,0.6267708539962769,0.9437615275382996,0.791556715965271,0.8876927495002747,0.4992292821407318,0.38991230726242065,0.763201117515564,ptl_focal_dice_objectosphere_20251210_112342
17762,0.49518704414367676,0.6079321503639221,0.5376783013343811,0.6746042370796204,0.8051974177360535,0.30087730824016035,0.8168758153915405,0.8835581541061401,0.48923248052597046,0.6159401535987854,0.9439563155174255,0.7920796871185303,0.8872702717781067,0.5090783834457397,0.3858683109283447,0.7659363746643066,ptl_focal_dice_objectosphere_20251210_112342
18085,0.41681066155433655,0.6148655414581299,0.536734938621521,0.6654564738273621,0.8047915101051331,0.30148046324029565,0.8125123977661133,0.8835230469703674,0.4929310083389282,0.5854384899139404,0.943048357963562,0.7938858270645142,0.8873932361602783,0.5054954886436462,0.3735039234161377,0.7639163732528687,ptl_focal_dice_objectosphere_20251210_112342
18408,0.49100127816200256,0.6123664975166321,0.5418334603309631,0.6715664863586426,0.8043689131736755,0.30223837681114674,0.8151644468307495,0.8828577995300293,0.48994582891464233,0.6012508273124695,0.9434143900871277,0.7973201274871826,0.885994553565979,0.4838128983974457,0.38103243708610535,0.7593536972999573,ptl_focal_dice_objectosphere_20251210_112342
